date,mean_max_temp,mean_min_temp,mean_max_apparent_temp,mean_min_apparent_temp,mean_total_precipitation,mean_wind_speed
2023-08-04,40.845,25.81,43.3,25.7,0.0,25.694666666666667
2023-08-05,40.82,25.66,41.7,25.6,0.0,26.564000000000004
2023-08-06,40.6575,24.987499999999997,43.0,24.4,0.0,26.23733333333333
2023-08-07,40.9525,25.8125,41.8,26.1,0.0,27.442666666666668
2023-08-08,41.405,25.6725,43.3,26.1,0.0,29.730666666666668
2023-08-09,41.805,25.1125,44.7,25.0,0.0,31.53333333333333
2023-08-10,41.8025,25.7975,45.3,25.7,0.0,30.811999999999998
2023-08-11,41.7225,26.135,43.9,26.2,0.0,28.164
2023-08-12,41.3325,26.325,44.7,29.6,0.0,28.530666666666665
2023-08-13,41.0725,26.6325,44.1,30.6,0.0,28.942666666666668
2023-08-14,40.9825,24.8475,42.1,23.9,0.0,24.764
2023-08-15,39.63249999999999,26.34,38.8,25.7,0.0,22.261333333333337
2023-08-16,39.857499999999995,23.822499999999998,39.1,21.7,0.0,18.137333333333334
2023-08-17,42.082499999999996,24.627499999999998,42.9,23.4,0.0,21.73733333333333
2023-08-18,41.7675,24.8625,42.0,24.4,0.0,20.45866666666667
2023-08-19,40.785,23.7525,40.3,22.2,0.0,19.901333333333334
2023-08-20,41.18000000000001,25.2975,43.8,24.4,0.0,18.658666666666665
2023-08-21,41.015,27.1075,42.4,27.8,0.0,22.184
2023-08-22,38.230000000000004,26.7125,39.7,25.7,1.4213333333333333,32.166666666666664
2023-08-23,38.584999999999994,25.4175,40.6,25.6,0.06666666666666667,26.560000000000002
2023-08-24,40.345,25.61,43.8,24.4,0.0,17.95866666666667
2023-08-25,41.462500000000006,26.4575,44.2,25.0,0.2333333333333333,21.956
2023-08-26,41.58,25.009999999999998,40.8,23.4,0.0,22.492
2023-08-27,43.3675,25.605,43.9,25.7,0.16666666666666666,19.092000000000002
